@relation Assign3_Customer_Profiling_Scaled_clustered

@attribute Instance_number numeric
@attribute age numeric
@attribute sex numeric
@attribute income numeric
@attribute married numeric
@attribute children numeric
@attribute car numeric
@attribute save_act numeric
@attribute current_act numeric
@attribute mortgage numeric
@attribute INNER_CITY numeric
@attribute RURAL numeric
@attribute SUBURBAN numeric
@attribute TOWN numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4}

@data
537,1.290856,-1,2.300646,-1.393261,0.936036,-0.986754,0.67028,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster0
538,0.041976,-1,0.87363,0.717741,-0.958135,-0.986754,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
539,-1.623196,1,-1.34476,0.717741,-0.958135,-0.986754,0.67028,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
540,0.388887,-1,-0.442452,0.717741,-0.011049,1.013423,0.67028,-1.771421,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
541,-0.235553,1,0.765396,0.717741,0.936036,-0.986754,0.67028,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster1
542,-0.721228,1,-1.000575,0.717741,0.936036,1.013423,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster4
543,1.42962,1,1.648455,0.717741,-0.011049,1.013423,0.67028,-1.771421,1.367777,-0.901493,-0.436436,2.945746,-0.636516,cluster1
544,0.250123,1,-0.498718,0.717741,-0.011049,1.013423,0.67028,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster1
545,-0.16617,1,0.677559,-1.393261,-0.958135,-0.986754,-1.491914,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
546,-1.068139,-1,-0.949841,-1.393261,-0.958135,1.013423,-1.491914,-1.771421,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
547,-1.41505,1,-1.412635,0.717741,0.936036,1.013423,0.67028,0.564519,-0.731113,-0.901493,-0.436436,2.945746,-0.636516,cluster1
548,-0.027406,1,-0.526649,0.717741,-0.011049,1.013423,0.67028,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster1
549,1.082709,-1,1.950425,0.717741,-0.011049,1.013423,0.67028,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
550,-1.345667,-1,-1.51325,0.717741,-0.011049,1.013423,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
551,1.082709,1,0.366318,0.717741,1.883121,-0.986754,-1.491914,-1.771421,-0.731113,-0.901493,-0.436436,2.945746,-0.636516,cluster1
552,0.180741,1,1.053881,0.717741,0.936036,1.013423,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster4
553,0.458269,-1,0.918188,0.717741,-0.958135,1.013423,-1.491914,-1.771421,1.367777,-0.901493,-0.436436,2.945746,-0.636516,cluster1
554,1.707149,-1,0.665068,0.717741,1.883121,1.013423,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
555,-1.553814,-1,-1.536236,0.717741,0.936036,1.013423,0.67028,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
556,0.041976,-1,-0.695045,0.717741,-0.011049,1.013423,0.67028,0.564519,1.367777,-0.901493,2.291288,-0.339473,-0.636516,cluster1
557,-0.096788,1,-0.185521,0.717741,-0.958135,-0.986754,-1.491914,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster1
558,-0.304935,-1,0.292238,0.717741,-0.958135,-0.986754,0.67028,0.564519,-0.731113,-0.901493,-0.436436,2.945746,-0.636516,cluster1
559,1.707149,-1,-0.206819,0.717741,-0.958135,-0.986754,-1.491914,0.564519,1.367777,-0.901493,-0.436436,2.945746,-0.636516,cluster1
560,-0.16617,1,-0.863176,-1.393261,-0.011049,-0.986754,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
561,-1.206903,-1,-0.32867,-1.393261,-0.958135,-0.986754,-1.491914,0.564519,1.367777,-0.901493,-0.436436,2.945746,-0.636516,cluster0
562,1.013327,-1,1.813491,0.717741,-0.958135,-0.986754,0.67028,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster1
563,-0.721228,-1,-0.393952,-1.393261,-0.011049,-0.986754,-1.491914,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
564,0.111358,1,-0.343861,0.717741,-0.958135,1.013423,-1.491914,0.564519,1.367777,-0.901493,-0.436436,2.945746,-0.636516,cluster1
565,-0.859992,1,-0.206105,0.717741,-0.958135,1.013423,0.67028,-1.771421,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
566,0.041976,1,-0.410385,0.717741,-0.958135,-0.986754,-1.491914,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
567,-1.623196,-1,-0.787738,0.717741,0.936036,1.013423,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
568,-0.374317,-1,0.159051,0.717741,-0.958135,1.013423,0.67028,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
569,0.458269,1,-0.743273,-1.393261,-0.011049,1.013423,0.67028,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
570,0.458269,-1,0.4765,-1.393261,1.883121,1.013423,-1.491914,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster0
571,-0.16617,1,0.670522,0.717741,-0.958135,-0.986754,-1.491914,-1.771421,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
572,-0.651846,-1,0.014654,-1.393261,0.936036,-0.986754,0.67028,0.564519,-0.731113,-0.901493,-0.436436,2.945746,-0.636516,cluster0
573,-0.235553,1,-0.397505,0.717741,0.936036,1.013423,0.67028,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
574,0.041976,-1,0.073387,0.717741,-0.958135,1.013423,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
575,-0.374317,1,0.229966,0.717741,-0.958135,-0.986754,0.67028,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
576,-1.276285,-1,-0.648919,0.717741,-0.011049,1.013423,0.67028,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
577,1.360238,1,1.382486,0.717741,-0.958135,1.013423,0.67028,-1.771421,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
578,-1.692578,1,-1.647164,-1.393261,-0.958135,-0.986754,0.67028,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
579,0.319505,-1,-0.185925,0.717741,-0.958135,1.013423,-1.491914,-1.771421,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
580,1.42962,1,1.889659,0.717741,0.936036,1.013423,0.67028,-1.771421,1.367777,-0.901493,-0.436436,2.945746,-0.636516,cluster1
581,-1.553814,1,-1.154431,0.717741,0.936036,1.013423,-1.491914,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
582,0.250123,-1,-0.429805,-1.393261,1.883121,-0.986754,0.67028,-1.771421,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
583,0.319505,-1,0.12174,-1.393261,0.936036,1.013423,0.67028,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster0
584,-0.651846,1,-0.31001,0.717741,-0.011049,-0.986754,0.67028,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
585,-1.553814,1,-1.397123,-1.393261,1.883121,1.013423,0.67028,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
586,-1.553814,1,-0.710632,0.717741,-0.011049,-0.986754,-1.491914,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
587,0.041976,-1,0.290934,-1.393261,-0.011049,1.013423,0.67028,-1.771421,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
588,1.082709,1,1.718524,0.717741,-0.958135,-0.986754,0.67028,0.564519,-0.731113,-0.901493,2.291288,-0.339473,-0.636516,cluster1
589,-0.929374,1,-1.156099,0.717741,-0.011049,1.013423,0.67028,0.564519,-0.731113,-0.901493,-0.436436,2.945746,-0.636516,cluster1
590,-1.206903,1,-0.287494,0.717741,-0.958135,-0.986754,-1.491914,-1.771421,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
591,-0.16617,-1,0.306459,-1.393261,0.936036,-0.986754,0.67028,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
592,0.388887,1,-0.562976,0.717741,-0.958135,-0.986754,0.67028,0.564519,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
593,1.568384,1,1.85379,0.717741,0.936036,-0.986754,0.67028,0.564519,-0.731113,-0.901493,-0.436436,2.945746,-0.636516,cluster1
594,1.152091,-1,0.267503,0.717741,1.883121,1.013423,0.67028,0.564519,1.367777,-0.901493,2.291288,-0.339473,-0.636516,cluster1
595,1.290856,-1,1.513027,-1.393261,0.936036,1.013423,0.67028,0.564519,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
596,-0.859992,-1,-1.385071,0.717741,-0.958135,1.013423,0.67028,0.564519,-0.731113,1.109272,-0.436436,-0.339473,-0.636516,cluster2
597,-0.79061,-1,-0.895957,0.717741,-0.958135,1.013423,0.67028,-1.771421,-0.731113,-0.901493,-0.436436,-0.339473,1.571053,cluster3
598,-0.929374,1,-0.994066,0.717741,-0.958135,-0.986754,0.67028,-1.771421,1.367777,1.109272,-0.436436,-0.339473,-0.636516,cluster4
599,-0.304935,1,-0.066138,-1.393261,-0.958135,1.013423,-1.491914,0.564519,1.367777,-0.901493,-0.436436,-0.339473,1.571053,cluster3
